login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded,target_label
8,1,10646,1,1,0.0,1,1,4,0,Normal
14,6,10912,1,1,0.0,1,1,6,0,Normal
20,4,9598,1,1,0.0,1,0,1,0,Off-Hours Access
8,6,0,0,1,1.0,0,0,5,0,Failed Login
16,2,10028,1,1,0.0,0,0,0,0,Normal
14,3,4731,1,1,0.0,1,1,0,0,Normal
17,4,6825,0,1,0.0,0,0,4,0,Normal
12,5,7969,1,1,0.0,1,1,0,0,Normal
11,0,7729,1,1,0.0,1,1,3,0,Normal
14,0,3021,1,1,0.0,1,1,1,0,Normal
9,1,5089,1,1,1.0,1,1,1,0,Normal
13,3,5267,1,1,0.0,1,1,4,0,Normal
16,4,2286,1,1,1.0,1,0,4,0,Suspicious Command
11,3,4822,1,1,0.0,1,1,4,0,Normal
13,0,9610,1,1,0.0,1,1,4,0,Normal
8,1,2189,1,1,0.0,1,1,6,0,Normal
15,4,5275,1,1,0.0,1,1,4,0,Normal
17,0,6320,1,1,0.0,1,1,0,0,Normal
12,3,6806,1,1,0.0,1,1,1,0,Normal
12,3,9137,1,1,0.0,1,1,3,0,Normal
12,2,6523,1,1,0.0,1,1,1,0,Normal
8,3,6981,1,1,1.0,1,0,4,0,Suspicious Command
15,4,1121,1,1,2.0,1,1,1,0,Normal
17,6,4101,1,1,0.0,1,0,3,0,Suspicious Command
14,0,6089,1,1,0.0,1,1,4,0,Normal
15,3,11677,1,1,0.0,0,0,1,0,Normal
18,3,9651,1,1,0.0,1,1,6,0,Normal
13,4,2870,0,1,0.0,1,1,1,0,Normal
9,2,6115,1,1,0.0,1,1,4,0,Normal
12,2,9181,1,1,0.0,1,1,0,0,Normal
18,1,2742,1,1,0.0,1,1,6,0,Normal
18,0,7632,1,1,0.0,1,1,3,0,Normal
10,0,8321,1,1,0.0,1,1,0,0,Normal
13,2,8568,0,1,0.0,1,1,1,0,Normal
18,3,3398,1,1,0.0,0,0,4,0,Normal
8,4,11534,1,1,0.0,0,0,4,0,Normal
10,3,1333,1,1,0.0,1,0,6,0,Unusual Resource Access
9,6,9568,1,1,0.0,1,1,0,0,Normal
8,0,7094,1,1,0.0,1,1,1,0,Normal
16,6,1338,1,1,0.0,1,1,1,0,Normal
15,1,2994,1,1,0.0,1,1,4,0,Normal
18,6,3330,1,1,1.0,1,1,1,0,Normal
15,5,9455,1,1,0.0,1,1,1,0,Normal
15,6,0,0,1,2.0,0,0,6,0,Failed Login
16,3,1532,1,1,1.0,1,0,0,0,Suspicious Command
10,5,8977,1,1,0.0,1,0,6,0,Unusual Resource Access
12,5,8739,1,1,0.0,1,1,0,0,Normal
10,3,3402,1,1,0.0,1,1,1,0,Normal
8,4,5684,1,1,0.0,1,1,3,0,Normal
17,2,6695,1,1,0.0,1,1,1,0,Normal
17,0,11649,0,1,1.0,1,1,4,0,Normal
18,2,1992,1,1,0.0,1,1,1,0,Normal
14,3,2612,1,1,0.0,1,1,4,0,Normal
13,2,0,0,1,1.0,0,0,2,0,Failed Login
16,3,4655,1,1,0.0,1,1,0,0,Normal
9,0,1637,1,1,0.0,1,1,0,0,Normal
10,4,2316,1,1,1.0,1,1,4,0,Normal
18,6,6159,1,1,0.0,1,0,1,0,Unusual Resource Access
10,6,3146,0,1,0.0,1,1,6,0,Normal
3,0,7945,1,1,0.0,0,0,1,0,Off-Hours Access
18,6,10179,1,1,0.0,1,1,6,0,Normal
14,0,2209,1,1,0.0,1,1,1,0,Normal
3,1,5958,1,1,0.0,1,0,3,0,Off-Hours Access
18,4,0,0,1,1.0,0,0,6,0,Failed Login
8,6,7095,1,1,1.0,1,1,0,0,Normal
12,2,919,1,1,0.0,1,1,6,0,Normal
14,2,11801,1,1,0.0,1,1,3,0,Normal
17,4,5971,0,1,0.0,1,1,0,0,Normal
13,0,6316,0,1,0.0,1,1,4,0,Normal
13,6,4163,0,1,0.0,1,1,0,0,Normal
14,6,8131,0,1,0.0,1,1,0,0,Normal
18,6,7128,1,1,1.0,1,1,3,0,Normal
13,3,3836,1,1,0.0,1,1,6,0,Normal
10,4,10068,1,1,1.0,1,0,3,0,Unusual Resource Access
14,0,11671,1,1,0.0,1,1,0,0,Normal
12,5,5936,1,1,1.0,1,1,1,0,Normal
12,6,10228,1,1,0.0,1,1,0,0,Normal
12,2,5570,1,1,0.0,1,1,0,0,Normal
14,2,11975,1,1,0.0,1,1,3,0,Normal
8,2,10445,1,1,0.0,1,0,3,0,Suspicious Command
9,0,6254,1,1,0.0,1,0,0,0,Suspicious Command
13,4,6970,1,1,0.0,1,1,0,0,Normal
10,6,1603,1,1,0.0,1,1,6,0,Normal
12,1,10909,1,1,0.0,1,1,1,0,Normal
6,2,10646,1,1,0.0,0,0,3,0,Off-Hours Access
13,6,6806,1,1,0.0,1,0,4,0,Unusual Resource Access
13,3,2286,0,1,0.0,1,1,1,0,Normal
13,5,3907,1,1,0.0,1,1,4,0,Normal
21,2,4700,1,1,0.0,1,0,6,0,Off-Hours Access
16,1,1359,0,1,0.0,1,1,3,0,Normal
13,1,5497,1,1,0.0,1,1,3,0,Normal
18,6,5586,0,1,0.0,1,1,0,0,Normal
12,3,3442,1,1,0.0,0,0,6,0,Normal
13,0,10060,1,1,2.0,1,1,1,0,Normal
10,5,4159,1,1,1.0,1,0,1,0,Normal
17,6,3133,0,1,1.0,1,1,6,0,Normal
9,6,4663,0,1,0.0,1,1,6,0,Normal
15,1,3226,1,1,0.0,1,0,0,0,Suspicious Command
13,6,5454,1,1,1.0,1,1,1,0,Normal
10,4,10011,1,1,0.0,1,1,3,0,Normal
11,0,3059,0,1,0.0,1,1,4,0,Normal
9,2,2388,1,1,0.0,1,1,6,0,Normal
10,2,1858,1,1,0.0,1,1,4,0,Normal
18,3,2564,1,1,0.0,1,1,0,0,Normal
15,3,2634,1,1,1.0,1,1,0,0,Normal
14,3,9695,1,1,0.0,0,0,1,0,Normal
0,2,7358,1,1,0.0,1,0,4,0,Off-Hours Access
16,3,8853,1,1,0.0,1,1,1,0,Normal
9,5,3029,0,1,0.0,1,1,6,0,Normal
16,5,4761,1,1,0.0,1,1,6,0,Normal
14,5,11870,0,1,0.0,1,1,6,0,Normal
15,1,10701,1,1,1.0,1,1,1,0,Normal
17,0,0,0,1,1.0,0,0,2,0,Failed Login
11,2,3579,0,1,0.0,1,1,1,0,Normal
10,6,7074,1,1,0.0,1,1,1,0,Normal
17,3,4099,1,1,0.0,1,1,1,0,Normal
11,0,5848,1,1,0.0,1,1,4,0,Normal
16,0,10404,1,1,1.0,1,1,3,0,Normal
10,2,7085,1,1,0.0,0,0,3,0,Normal
17,4,8243,1,1,0.0,1,0,1,0,Normal
10,2,3520,1,1,0.0,1,1,1,0,Normal
10,3,6124,1,1,0.0,1,1,0,0,Normal
17,6,10283,1,1,0.0,1,0,4,0,Suspicious Command
9,4,4710,1,1,0.0,1,0,0,0,Suspicious Command
10,2,11097,1,1,0.0,1,1,1,0,Normal
8,0,6392,1,1,0.0,1,1,6,0,Normal
18,2,2490,1,1,0.0,0,0,4,0,Normal
18,2,5366,1,1,1.0,1,1,6,0,Normal
10,2,3387,0,1,0.0,1,1,1,0,Normal
12,6,9719,1,1,0.0,1,1,4,0,Normal
15,5,2603,1,1,0.0,1,1,6,0,Normal
12,5,0,0,1,1.0,0,0,2,0,Failed Login
15,3,4906,1,1,0.0,1,1,0,0,Normal
14,5,7442,1,1,0.0,1,1,4,0,Normal
17,5,5752,1,1,0.0,1,1,1,0,Normal
14,6,10922,1,1,0.0,1,0,4,0,Unusual Resource Access
9,6,10211,1,1,1.0,1,1,3,0,Normal
17,1,4163,1,1,0.0,1,0,1,0,Unusual Resource Access
8,2,7614,0,1,0.0,0,0,0,0,Normal
8,3,9734,1,1,0.0,0,0,1,0,Normal
9,1,6251,1,1,0.0,1,1,6,0,Normal
16,2,931,1,1,0.0,1,1,3,0,Normal
14,3,11713,1,1,0.0,1,1,1,0,Normal
8,3,7981,1,1,0.0,1,1,3,0,Normal
11,3,10006,1,1,0.0,1,1,1,0,Normal
18,0,8824,1,1,0.0,1,1,1,0,Normal
9,1,3800,1,1,0.0,1,1,0,0,Normal
16,1,2524,1,1,1.0,1,0,1,0,Suspicious Command
11,4,10731,1,1,1.0,1,1,0,0,Normal
8,5,7218,0,1,1.0,1,1,0,0,Normal
13,1,1002,1,1,0.0,1,1,1,0,Normal
18,1,2129,1,1,0.0,1,1,1,0,Normal
14,2,2713,1,1,0.0,1,1,3,0,Normal
18,5,6633,1,1,0.0,1,1,4,0,Normal
2,2,2443,1,1,0.0,1,0,4,0,Off-Hours Access
12,1,10165,1,1,0.0,1,1,3,0,Normal
12,0,8180,1,1,0.0,1,1,6,0,Normal
17,6,11179,1,1,0.0,1,1,4,0,Normal
14,1,8074,1,1,0.0,1,1,6,0,Normal
8,5,5929,1,1,0.0,1,1,0,0,Normal
18,6,7545,1,1,0.0,1,1,4,0,Normal
17,1,2743,1,1,0.0,1,1,4,0,Normal
15,0,7431,1,1,0.0,1,1,1,0,Normal
9,5,9644,0,1,0.0,1,1,3,0,Normal
17,2,1062,1,1,0.0,1,1,0,0,Normal
8,2,9818,1,1,0.0,1,0,6,0,Unusual Resource Access
12,0,4528,0,1,0.0,1,1,6,0,Normal
16,6,8804,1,1,0.0,1,1,4,0,Normal
17,0,2636,1,1,0.0,1,1,4,0,Normal
11,1,6971,0,1,0.0,1,1,0,0,Normal
18,3,0,0,1,1.0,0,0,0,0,Failed Login
17,5,11794,1,1,0.0,1,1,3,0,Normal
8,6,11609,0,1,0.0,1,1,6,0,Normal
18,1,2751,1,1,0.0,1,1,6,0,Normal
9,2,5743,1,1,0.0,1,1,4,0,Normal
8,0,0,0,1,1.0,0,0,0,0,Failed Login
13,3,10877,1,1,1.0,1,0,6,0,Suspicious Command
18,1,1381,1,1,0.0,1,1,0,0,Normal
14,2,6235,1,1,0.0,1,1,4,0,Normal
10,5,4590,1,1,0.0,1,1,3,0,Normal
10,4,4474,0,1,1.0,1,1,4,0,Normal
17,1,7361,1,1,1.0,1,1,1,0,Normal
9,3,11387,1,1,0.0,1,1,1,0,Normal
12,1,11016,1,1,1.0,1,1,1,0,Normal
13,2,3864,1,1,0.0,1,1,1,0,Normal
1,0,6404,0,1,0.0,1,0,6,0,Off-Hours Access
8,1,2419,1,1,0.0,1,1,3,0,Normal
15,3,6742,1,1,0.0,1,1,1,0,Normal
16,1,8457,0,1,0.0,1,1,6,0,Normal
17,3,5641,1,1,0.0,1,1,4,0,Normal
15,2,0,0,1,1.0,0,0,3,0,Failed Login
17,4,9304,1,1,0.0,1,1,6,0,Normal
16,0,8762,1,1,1.0,1,1,1,0,Normal
4,4,11728,1,1,0.0,1,0,4,0,Off-Hours Access
11,4,2563,1,1,0.0,1,1,6,0,Normal
14,6,5692,1,1,0.0,1,1,1,0,Normal
15,4,10607,1,1,1.0,1,1,1,0,Normal
12,4,3137,1,1,1.0,1,1,0,0,Normal
18,0,6494,0,1,1.0,1,1,4,0,Normal
8,2,10657,1,1,0.0,0,0,3,0,Normal
8,6,3582,0,1,0.0,1,1,4,0,Normal
18,1,3688,1,1,1.0,1,1,4,0,Normal
16,4,11045,1,1,0.0,1,1,4,0,Normal
10,2,6283,1,1,0.0,1,1,0,0,Normal
10,4,1741,1,1,1.0,1,1,3,0,Normal
17,4,1135,1,1,0.0,1,0,0,0,Suspicious Command
12,4,2520,1,1,0.0,1,1,4,0,Normal
14,1,7309,1,1,0.0,0,0,3,0,Normal
11,4,0,0,1,1.0,1,0,4,0,Failed Login
12,4,1086,1,1,0.0,1,1,3,0,Normal
18,0,2626,1,1,0.0,1,1,1,0,Normal
13,6,7829,1,1,0.0,1,1,0,0,Normal
13,6,9722,1,1,0.0,1,1,3,0,Normal
8,2,2973,1,1,0.0,1,1,1,0,Normal
9,4,8671,1,1,2.0,1,0,3,0,Suspicious Command
19,1,2915,1,1,0.0,1,0,3,0,Off-Hours Access
10,3,4284,1,1,0.0,1,1,0,0,Normal
16,3,7487,1,1,0.0,1,1,0,0,Normal
13,3,9821,1,1,0.0,1,0,4,0,Suspicious Command
14,5,8278,1,1,0.0,1,1,4,0,Normal
1,5,4932,1,1,1.0,1,0,0,0,Off-Hours Access
8,0,4831,1,1,0.0,1,1,3,0,Normal
3,2,2246,1,1,0.0,0,0,1,0,Off-Hours Access
9,3,1472,0,1,0.0,1,1,6,0,Normal
18,5,9672,1,1,0.0,1,1,4,0,Normal
8,3,3995,1,1,0.0,1,1,6,0,Normal
15,6,3238,1,1,0.0,0,0,4,0,Normal
16,6,11283,1,1,0.0,1,1,4,0,Normal
17,4,4363,0,1,1.0,1,1,4,0,Normal
8,6,5161,1,1,1.0,1,1,0,0,Normal
16,0,9241,1,1,0.0,1,1,3,0,Normal
13,5,9708,1,1,1.0,1,1,4,0,Normal
9,3,4227,1,1,1.0,1,0,6,0,Suspicious Command
16,6,9210,1,1,0.0,1,1,6,0,Normal
18,2,4544,1,1,0.0,1,1,3,0,Normal
15,4,2444,1,1,0.0,1,1,4,0,Normal
9,0,11335,1,1,0.0,1,1,3,0,Normal
16,0,6612,1,1,0.0,1,1,1,0,Normal
12,3,2292,1,1,1.0,1,1,1,0,Normal
15,6,5299,1,1,0.0,1,1,6,0,Normal
23,3,2133,1,1,0.0,0,0,3,0,Off-Hours Access
17,3,3262,1,1,0.0,1,1,1,0,Normal
8,2,3374,1,1,0.0,1,1,0,0,Normal
17,1,3807,1,1,0.0,1,1,1,0,Normal
12,0,5645,0,1,0.0,1,1,1,0,Normal
18,3,7768,0,1,0.0,1,1,1,0,Normal
8,0,7168,1,1,0.0,1,1,4,0,Normal
11,0,0,0,1,1.0,0,0,5,0,Failed Login
11,5,2048,1,1,0.0,1,1,1,0,Normal
17,5,0,0,1,1.0,1,0,2,0,Failed Login
8,6,10981,1,1,0.0,1,1,1,0,Normal
8,5,8643,1,1,0.0,1,0,3,0,Suspicious Command
10,3,5059,1,1,0.0,1,1,6,0,Normal
9,6,3639,1,1,0.0,1,1,3,0,Normal
15,2,7569,0,1,0.0,0,0,1,0,Normal
12,5,6807,1,1,1.0,1,1,1,0,Normal
10,2,10529,1,1,0.0,0,0,1,0,Normal
18,4,4311,1,1,0.0,1,0,6,0,Suspicious Command
13,1,3038,1,1,0.0,1,1,1,0,Normal
17,2,1507,1,1,0.0,1,0,6,0,Unusual Resource Access
18,6,8747,1,1,1.0,1,0,0,0,Unusual Resource Access
16,2,4404,1,1,0.0,1,1,1,0,Normal
8,3,6011,1,1,0.0,1,1,4,0,Normal
20,4,5827,1,1,0.0,1,0,6,0,Off-Hours Access
16,6,5307,1,1,0.0,1,0,3,0,Suspicious Command
8,2,4570,1,1,0.0,1,1,6,0,Normal
14,3,3655,0,1,0.0,1,1,6,0,Normal
15,4,0,0,1,1.0,0,0,6,0,Failed Login
12,6,4820,1,1,0.0,1,1,0,0,Normal
16,2,2374,0,1,0.0,1,1,3,0,Normal
8,6,0,0,1,1.0,0,0,2,0,Failed Login
17,5,1632,1,1,0.0,1,1,3,0,Normal
13,4,9872,1,1,0.0,1,1,6,0,Normal
11,0,10676,1,1,1.0,1,1,6,0,Normal
11,2,4902,1,1,0.0,1,1,6,0,Normal
9,4,9997,1,1,0.0,1,1,3,0,Normal
16,5,3358,0,1,0.0,1,1,4,0,Normal
18,6,4233,1,1,0.0,1,1,4,0,Normal
8,1,10316,1,1,0.0,1,1,0,0,Normal
12,2,8135,1,1,0.0,1,1,0,0,Normal
10,5,0,0,1,1.0,0,0,3,0,Failed Login
12,3,3205,0,1,0.0,1,1,0,0,Normal
9,2,3127,1,1,0.0,1,1,4,0,Normal
18,6,3517,1,1,0.0,1,1,4,0,Normal
8,2,11054,0,1,0.0,0,0,1,0,Normal
13,5,7759,0,1,0.0,1,1,6,0,Normal
13,5,11804,1,1,0.0,1,1,4,0,Normal
8,3,0,0,1,1.0,0,0,2,0,Failed Login
9,2,4185,1,1,0.0,1,1,1,0,Normal
18,3,2367,1,1,1.0,1,1,4,0,Normal
16,3,9055,1,1,0.0,1,1,6,0,Normal
11,5,7155,1,1,0.0,1,1,4,0,Normal
18,4,7764,1,1,0.0,1,1,0,0,Normal
9,2,4776,0,1,0.0,0,0,4,0,Normal
18,4,3339,1,1,0.0,1,1,0,0,Normal
9,1,3670,1,1,0.0,1,1,3,0,Normal
18,4,7359,1,1,0.0,1,1,1,0,Normal
14,1,7456,1,1,0.0,1,1,4,0,Normal
17,4,9842,1,1,0.0,1,1,0,0,Normal
17,3,2219,1,1,0.0,1,1,0,0,Normal
11,1,7663,0,1,0.0,1,1,6,0,Normal
15,6,4755,1,1,0.0,1,1,1,0,Normal
8,4,9873,1,1,0.0,0,0,0,0,Normal
18,5,11431,1,1,0.0,1,0,4,0,Suspicious Command
18,5,4104,1,1,0.0,1,1,0,0,Normal
15,6,1961,1,1,0.0,1,0,1,0,Suspicious Command
14,6,7538,1,1,0.0,1,1,0,0,Normal
9,5,3537,1,1,0.0,1,1,6,0,Normal
12,2,1380,0,1,1.0,1,1,1,0,Normal
16,0,4203,1,1,0.0,1,0,6,0,Suspicious Command
17,5,2213,0,1,1.0,1,1,6,0,Normal
11,2,1646,1,1,0.0,0,0,3,0,Unusual Resource Access
14,5,11006,1,1,1.0,1,1,4,0,Normal
9,3,9483,1,1,0.0,1,1,0,0,Normal
9,1,6482,1,1,0.0,1,1,0,0,Normal
9,3,10044,1,1,0.0,1,1,1,0,Normal
15,2,1821,1,1,0.0,1,0,3,0,Normal
9,1,9288,0,1,0.0,1,1,3,0,Normal
10,6,10535,1,1,1.0,0,0,3,0,Normal
9,3,6451,1,1,0.0,1,1,0,0,Normal
5,2,1141,0,1,0.0,1,0,3,0,Off-Hours Access
12,2,7375,1,1,1.0,1,1,1,0,Normal
14,5,10770,1,1,0.0,1,1,0,0,Normal
15,1,1226,1,1,1.0,1,1,0,0,Normal
9,6,4928,1,1,0.0,1,1,6,0,Normal
10,2,2791,1,1,0.0,1,1,6,0,Normal
10,0,8769,0,1,0.0,1,1,6,0,Normal
18,3,5627,1,1,0.0,0,0,3,0,Unusual Resource Access
9,4,5838,0,1,0.0,1,1,6,0,Normal
9,6,4645,0,1,0.0,1,1,4,0,Normal
23,3,10967,1,1,0.0,1,0,1,0,Off-Hours Access
9,5,1179,1,1,0.0,1,1,4,0,Normal
15,3,8937,1,1,1.0,1,1,1,0,Normal
9,1,9940,1,1,0.0,1,1,1,0,Normal
9,3,8257,1,1,0.0,1,1,6,0,Normal
11,6,9055,1,1,0.0,1,1,3,0,Normal
10,3,8467,1,1,0.0,1,1,3,0,Normal
10,2,6958,1,1,0.0,0,0,0,0,Normal
15,2,1959,1,1,1.0,1,1,4,0,Normal
8,1,1902,1,1,0.0,1,0,0,0,Unusual Resource Access
12,5,6213,1,1,0.0,1,0,3,0,Suspicious Command
8,0,6344,1,1,0.0,1,1,1,0,Normal
10,0,9993,1,1,0.0,1,1,1,0,Normal
14,2,1068,1,1,0.0,1,1,1,0,Normal
15,6,4311,1,1,0.0,1,1,4,0,Normal
15,0,10791,1,1,0.0,1,1,4,0,Normal
16,1,1753,1,1,0.0,1,1,3,0,Normal
16,4,3789,0,1,1.0,1,1,1,0,Normal
11,5,1316,1,1,1.0,1,1,4,0,Normal
10,0,7750,1,1,0.0,1,1,3,0,Normal
17,5,5116,1,1,1.0,1,1,0,0,Normal
18,2,8276,0,1,0.0,1,1,0,0,Normal
15,2,5072,1,1,0.0,1,1,4,0,Normal
8,6,3311,1,1,0.0,1,1,4,0,Normal
14,1,4279,1,1,0.0,1,1,0,0,Normal
18,0,2643,1,1,0.0,1,1,6,0,Normal
13,0,10840,0,1,0.0,1,1,0,0,Normal
19,0,4712,1,1,0.0,1,0,3,0,Off-Hours Access
14,5,10476,1,1,0.0,0,0,1,0,Normal
1,2,1314,1,1,0.0,1,0,0,0,Off-Hours Access
8,2,7454,1,1,0.0,1,1,6,0,Normal
13,3,5671,1,1,0.0,0,0,6,0,Normal
15,1,7072,1,1,0.0,1,1,4,0,Normal
15,1,8167,1,1,0.0,1,1,4,0,Normal
16,2,7415,1,1,0.0,0,0,6,0,Normal
13,0,6225,0,1,0.0,1,1,3,0,Normal
10,2,3852,1,1,0.0,1,1,0,0,Normal
9,6,7777,1,1,0.0,1,0,0,0,Suspicious Command
10,5,11459,1,1,0.0,1,1,3,0,Normal
15,6,7021,0,1,0.0,1,1,3,0,Normal
16,4,7759,1,1,1.0,1,1,6,0,Normal
14,5,1630,1,1,0.0,1,1,1,0,Normal
9,3,1661,1,1,0.0,1,1,3,0,Normal
13,2,11053,0,1,0.0,1,1,1,0,Normal
8,6,3470,1,1,0.0,1,1,1,0,Normal
8,0,2001,0,1,0.0,1,0,4,0,Normal
18,2,1872,0,1,0.0,1,1,4,0,Normal
13,4,7532,1,1,0.0,1,1,1,0,Normal
16,6,4072,1,1,0.0,1,1,3,0,Normal
12,0,9720,1,1,0.0,1,0,3,0,Suspicious Command
12,0,10749,1,1,1.0,1,0,3,0,Suspicious Command
10,5,4145,0,1,1.0,1,1,0,0,Normal
13,6,1143,1,1,0.0,1,1,6,0,Normal
12,1,4228,1,1,0.0,1,1,3,0,Normal
9,6,7380,1,1,0.0,1,1,1,0,Normal
15,5,2998,1,1,0.0,1,1,0,0,Normal
18,6,5026,1,1,0.0,1,1,0,0,Normal
8,6,2873,1,1,0.0,1,1,0,0,Normal
17,6,0,0,1,1.0,0,0,6,0,Failed Login
8,6,4338,1,1,0.0,1,1,4,0,Normal
2,1,2978,1,1,1.0,1,0,0,0,Off-Hours Access
10,3,9833,1,1,1.0,1,1,3,0,Normal
13,2,10578,1,1,0.0,1,1,6,0,Normal
15,5,8972,1,1,0.0,1,1,0,0,Normal
11,1,10548,1,1,0.0,1,1,1,0,Normal
13,5,3618,1,1,0.0,0,0,6,0,Normal
12,2,9415,1,1,0.0,1,1,6,0,Normal
16,6,3714,1,1,1.0,1,1,3,0,Normal
15,3,1194,1,1,0.0,1,1,1,0,Normal
10,3,6837,1,1,0.0,1,1,1,0,Normal
13,1,10494,1,1,0.0,1,1,6,0,Normal
10,0,2641,1,1,0.0,1,1,6,0,Normal
18,6,5813,1,1,0.0,1,1,1,0,Normal
17,1,11486,0,1,0.0,1,1,1,0,Normal
10,0,5609,1,1,0.0,1,1,6,0,Normal
8,2,0,0,1,1.0,0,0,6,0,Failed Login
17,3,3932,0,1,0.0,1,1,1,0,Normal
8,1,2126,0,1,1.0,1,1,3,0,Normal
13,2,11044,1,1,1.0,1,0,3,0,Normal
15,0,8860,1,1,0.0,1,0,0,0,Suspicious Command
14,3,8666,1,1,0.0,1,1,6,0,Normal
16,1,1141,1,1,0.0,1,1,6,0,Normal
11,0,8185,1,1,0.0,1,1,6,0,Normal
11,1,4147,1,1,0.0,1,1,1,0,Normal
4,1,4121,1,1,0.0,1,0,6,0,Off-Hours Access
18,3,5689,1,1,0.0,1,0,3,0,Suspicious Command
12,3,8655,1,1,0.0,1,1,6,0,Normal
2,5,10080,1,1,0.0,1,0,1,0,Off-Hours Access
12,3,4488,1,1,0.0,1,1,1,0,Normal
11,5,5086,1,1,1.0,1,1,3,0,Normal
10,2,6957,1,1,0.0,0,0,3,0,Normal
10,5,1579,1,1,0.0,1,1,3,0,Normal
14,4,5289,1,1,0.0,1,0,4,0,Unusual Resource Access
12,4,5892,0,1,0.0,1,0,0,0,Unusual Resource Access
14,1,4539,1,1,0.0,1,1,4,0,Normal
12,4,1739,1,1,0.0,1,1,0,0,Normal
15,5,9967,1,1,0.0,1,0,1,0,Unusual Resource Access
9,4,10876,1,1,0.0,1,1,3,0,Normal
15,6,2702,0,1,0.0,1,1,3,0,Normal
15,3,1234,1,1,1.0,1,1,0,0,Normal
14,5,4633,1,1,1.0,1,1,6,0,Normal
14,3,4361,0,1,1.0,1,1,1,0,Normal
18,2,8616,1,1,0.0,1,1,0,0,Normal
10,6,7622,1,1,0.0,1,0,0,0,Normal
12,1,1164,1,1,1.0,1,1,3,0,Normal
16,1,9131,1,1,0.0,1,1,1,0,Normal
8,6,10282,1,1,1.0,1,1,1,0,Normal
10,0,9152,1,1,0.0,1,1,3,0,Normal
13,2,11889,1,1,0.0,0,0,6,0,Normal
9,6,5198,1,1,0.0,1,1,6,0,Normal
9,3,1387,1,1,0.0,1,1,0,0,Normal
8,0,3568,1,1,0.0,1,1,0,0,Normal
17,6,10987,0,1,0.0,1,1,3,0,Normal
10,3,3421,1,1,1.0,1,1,3,0,Normal
11,5,2381,1,1,0.0,1,1,0,0,Normal
12,0,7539,1,1,0.0,1,1,1,0,Normal
17,1,5524,0,1,0.0,1,0,6,0,Unusual Resource Access
14,0,10710,1,1,1.0,1,1,0,0,Normal
16,0,6927,1,1,0.0,1,1,6,0,Normal
11,3,9727,1,1,0.0,1,0,0,0,Suspicious Command
8,4,11767,1,1,0.0,1,1,4,0,Normal
16,1,7119,1,1,2.0,1,1,6,0,Normal
18,6,6283,0,1,0.0,1,1,6,0,Normal
8,5,10715,1,1,0.0,1,1,6,0,Normal
15,3,1409,1,1,0.0,0,0,1,0,Normal
9,1,0,0,1,1.0,1,0,5,0,Failed Login
18,2,3313,1,1,0.0,0,0,0,0,Normal
17,5,2355,0,1,1.0,1,1,4,0,Normal
17,1,7205,1,1,0.0,1,1,3,0,Normal
14,3,0,0,1,1.0,1,0,0,0,Failed Login
11,1,5312,1,1,1.0,1,1,4,0,Normal
18,0,6372,1,1,0.0,1,1,4,0,Normal
10,4,5786,1,1,0.0,1,1,1,0,Normal
8,0,4550,1,1,0.0,1,1,1,0,Normal
16,0,8294,1,1,0.0,1,1,3,0,Normal
18,0,3060,1,1,0.0,1,1,6,0,Normal
10,5,6666,1,1,0.0,1,0,6,0,Normal
12,1,8102,1,1,1.0,1,1,3,0,Normal
18,3,5356,1,1,1.0,1,1,0,0,Normal
13,5,9065,1,1,0.0,1,1,0,0,Normal
14,3,2983,1,1,0.0,1,1,1,0,Normal
15,0,11821,1,1,0.0,1,0,0,0,Unusual Resource Access
6,3,10458,1,1,0.0,0,0,0,0,Off-Hours Access
19,2,9333,1,1,0.0,1,0,0,0,Off-Hours Access
17,2,1102,1,1,1.0,1,1,0,0,Normal
10,4,10861,1,1,0.0,1,1,4,0,Normal
17,1,0,0,1,1.0,0,0,1,0,Failed Login
15,2,11007,1,1,0.0,1,1,1,0,Normal
18,4,5557,1,1,0.0,1,1,6,0,Normal
9,4,0,0,1,2.0,0,0,4,0,Failed Login
12,0,1086,1,1,0.0,1,1,4,0,Normal
11,0,10053,1,1,0.0,1,0,4,0,Suspicious Command
5,6,10987,1,1,0.0,1,0,6,0,Off-Hours Access
16,3,8769,1,1,1.0,1,1,4,0,Normal
12,2,5120,0,1,0.0,0,0,0,0,Normal
18,4,6073,1,1,0.0,0,0,3,0,Normal
15,3,0,0,1,1.0,0,0,6,0,Failed Login
13,6,10691,1,1,0.0,0,0,3,0,Normal
15,4,1560,1,1,0.0,1,1,0,0,Normal
12,6,8249,1,1,0.0,1,1,4,0,Normal
12,5,8173,1,1,0.0,1,1,6,0,Normal
11,6,8607,1,1,0.0,1,1,6,0,Normal
3,5,6587,1,1,0.0,1,0,3,0,Off-Hours Access
11,0,2102,1,1,0.0,1,1,3,0,Normal
13,6,6158,1,1,0.0,1,1,6,0,Normal
17,3,10767,1,1,0.0,1,1,1,0,Normal
18,3,1728,1,1,0.0,0,0,6,0,Normal
8,2,6007,0,1,0.0,1,1,4,0,Normal
11,2,3819,0,1,0.0,1,1,1,0,Normal
17,1,5466,1,1,0.0,1,0,3,0,Unusual Resource Access
16,5,6170,1,1,0.0,1,1,0,0,Normal
