login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded
22,4,1702,1,1,0.0,0,1,4,1
13,1,1576,1,1,0.0,0,0,4,1
16,5,1754,1,1,0.0,0,1,5,2
22,1,267,1,1,0.0,0,0,4,0
22,6,2430,1,1,0.0,0,0,2,2
15,4,1963,1,1,0.0,0,0,5,1
9,4,2008,1,1,0.0,0,0,4,2
17,5,1088,1,1,0.0,0,0,5,2
5,2,1471,1,1,0.0,0,1,4,1
16,2,2267,1,1,0.0,0,1,2,1
8,5,2003,1,1,0.0,0,1,4,2
13,2,2798,1,1,0.0,0,1,5,2
23,5,1306,1,1,0.0,0,1,2,2
1,1,3232,1,1,1.0,0,1,2,1
21,1,1990,1,1,0.0,0,1,4,2
21,0,2157,1,1,0.0,0,0,2,2
20,1,1094,1,1,0.0,0,1,4,2
16,5,1692,1,1,0.0,0,0,5,2
19,3,3222,1,1,1.0,0,0,2,1
13,0,2971,1,1,0.0,0,0,4,1
2,0,2458,1,1,2.0,0,1,4,1
12,4,674,1,1,0.0,0,1,5,1
13,2,2977,1,1,0.0,0,1,4,2
10,2,1657,1,1,0.0,0,1,5,2
16,0,1010,1,1,0.0,0,1,2,1
12,4,1148,1,1,0.0,0,0,2,2
18,2,2765,1,1,0.0,0,1,5,2
3,6,516,1,1,1.0,0,1,4,1
17,1,23,1,1,1.0,0,0,4,4
20,6,1985,1,1,0.0,0,0,5,1
14,0,704,1,1,0.0,0,0,2,2
11,3,1841,1,1,0.0,0,1,2,2
19,5,2157,1,1,0.0,0,0,2,2
21,5,1153,1,1,0.0,0,0,2,1
6,5,20,1,1,1.0,0,0,4,2
9,4,1036,1,1,0.0,0,1,2,1
15,5,1740,1,1,0.0,0,1,4,1
0,1,1538,1,1,0.0,0,1,4,1
2,6,1067,1,1,0.0,0,1,2,2
15,0,1850,1,1,0.0,0,0,5,2
6,0,1317,1,1,0.0,0,0,5,1
23,3,1778,1,1,0.0,0,0,3,2
14,6,981,1,1,0.0,0,1,2,1
17,1,2767,1,1,0.0,0,0,5,0
12,6,2578,1,1,0.0,0,1,2,1
11,0,462,1,1,0.0,0,0,2,1
8,1,461,1,1,0.0,0,0,4,2
9,1,1316,1,1,0.0,0,1,4,1
12,2,51855,1,1,0.0,0,0,4,2
20,2,1154,1,1,0.0,0,1,5,2
13,3,734,1,1,0.0,0,1,4,1
4,0,5665,1,1,0.0,0,0,5,0
7,3,2170,1,1,1.0,0,0,2,1
23,0,739,1,1,1.0,0,1,4,2
3,1,2036,1,1,0.0,0,1,5,2
17,6,2102,1,1,0.0,0,1,4,2
16,0,915,1,1,0.0,0,0,4,1
10,2,3232,1,1,0.0,0,1,2,1
15,6,415,1,1,0.0,0,1,2,2
22,0,1636,1,1,0.0,0,0,3,0
13,2,2356,1,1,0.0,0,1,2,2
5,3,1808,1,1,0.0,0,1,5,1
6,6,2175,1,1,0.0,0,1,2,1
19,6,956,1,1,0.0,0,1,2,1
1,6,3514,1,1,0.0,0,1,4,1
18,2,2901,1,1,0.0,0,0,4,1
15,1,2629,1,1,0.0,0,1,4,1
12,6,2399,1,1,0.0,0,0,5,3
1,3,1883,1,1,1.0,0,1,4,2
21,1,67,1,1,1.0,0,0,4,4
19,0,1246,1,1,0.0,0,0,2,1
7,5,3418,1,1,0.0,0,1,4,1
23,3,876,1,1,0.0,0,1,4,2
17,0,2226,1,1,0.0,0,0,2,1
4,0,1505,1,1,0.0,0,0,5,1
5,0,1295,1,1,0.0,0,1,4,1
8,5,3179,1,1,0.0,0,1,2,2
5,2,2197,1,1,0.0,0,0,2,2
7,1,3049,1,1,0.0,0,1,5,2
2,6,1901,1,1,0.0,0,1,2,1
12,3,2725,1,1,0.0,0,1,5,2
5,6,639,1,1,0.0,0,0,4,1
14,5,2224,1,1,0.0,0,0,4,1
21,5,3159,1,1,0.0,0,0,4,1
20,3,1553,1,1,0.0,0,1,2,2
20,4,453,1,1,0.0,0,0,4,2
4,4,1261,1,1,0.0,0,0,2,1
18,6,3536,1,1,0.0,0,1,4,1
2,5,3167,1,1,0.0,0,1,5,2
14,5,1330,1,1,0.0,0,1,2,2
15,5,3395,1,1,0.0,0,1,4,1
18,4,773,1,1,0.0,0,1,4,1
23,1,3354,1,1,0.0,0,0,3,4
9,1,2755,1,1,0.0,0,1,5,2
21,6,2762,1,1,0.0,0,1,4,1
5,6,156,1,1,1.0,0,0,4,3
15,1,979,1,1,0.0,0,1,4,1
14,2,3426,1,1,0.0,0,0,2,1
12,5,2027,1,1,0.0,0,0,5,2
15,3,3446,1,1,0.0,0,0,2,2
15,1,1810,1,1,0.0,0,1,5,1
15,5,1086,1,1,0.0,0,1,4,1
14,3,882,1,1,0.0,0,1,2,1
18,1,5603,1,1,0.0,0,0,5,4
17,3,1878,1,1,0.0,0,1,4,2
16,4,632,1,1,0.0,0,1,5,1
17,5,3117,1,1,0.0,0,1,4,1
2,1,1157,1,1,0.0,0,1,2,1
6,2,2473,1,1,0.0,0,0,4,1
7,5,484,1,1,0.0,0,1,4,2
23,5,1763,1,1,0.0,0,1,4,2
5,4,2612,1,1,0.0,0,0,5,1
6,2,2430,1,1,1.0,0,1,2,2
4,0,2457,1,1,0.0,0,1,5,1
2,2,2914,1,1,0.0,0,0,4,2
23,5,2796,1,1,0.0,0,1,2,1
22,1,2049,1,1,0.0,0,1,4,1
6,2,1637,1,1,0.0,0,1,2,1
7,5,1341,1,1,0.0,0,1,5,1
14,2,1158,1,1,0.0,0,1,2,1
13,6,1453,1,1,0.0,0,0,4,1
5,6,2530,1,1,0.0,0,1,5,2
22,3,3257,1,1,0.0,0,1,5,1
13,6,2911,1,1,1.0,0,0,2,2
16,4,1528,1,1,0.0,0,0,2,0
21,1,1603,1,1,1.0,0,1,4,2
8,0,5508,1,1,0.0,0,0,5,1
1,5,2560,1,1,0.0,0,1,4,2
10,2,1844,1,1,0.0,0,0,5,2
18,5,3474,1,1,0.0,0,1,5,2
4,4,1603,1,1,0.0,0,0,4,1
7,0,2153,1,1,0.0,0,0,2,2
0,5,2080,1,1,1.0,0,1,2,2
19,2,1474,1,1,0.0,0,0,2,1
14,6,1058,1,1,0.0,0,1,2,1
23,0,675,1,1,0.0,0,1,5,1
5,2,808,1,1,0.0,0,0,4,1
10,2,520,1,1,0.0,0,1,5,1
15,3,2695,1,1,0.0,0,1,5,1
12,1,1589,1,1,0.0,0,1,4,1
8,4,2706,1,1,0.0,0,0,5,2
14,2,2881,1,1,1.0,0,1,5,1
3,3,517,1,1,0.0,0,1,4,2
5,5,585,1,1,0.0,0,1,4,2
16,2,2365,1,1,0.0,0,1,5,1
10,5,3242,1,1,0.0,0,1,4,1
23,1,2673,1,1,0.0,0,1,4,2
12,6,3515,1,1,0.0,0,1,2,2
13,0,3371,1,1,0.0,0,1,4,2
23,5,1827,1,1,0.0,0,0,5,2
14,6,2016,1,1,1.0,0,0,5,2
0,4,2161,1,1,0.0,0,1,4,2
18,6,125,1,1,0.0,0,0,4,2
22,5,1392,1,1,0.0,0,1,4,2
17,5,2991,1,1,0.0,0,0,5,2
3,0,2594,1,1,0.0,0,0,5,2
8,5,560,1,1,0.0,0,0,2,2
14,0,2493,1,1,0.0,0,1,5,1
5,0,968,1,1,0.0,0,1,4,2
6,5,2307,1,1,0.0,0,0,4,2
21,6,1041,1,1,0.0,0,0,4,2
1,1,3516,1,1,0.0,0,1,5,2
0,3,1619,1,1,0.0,0,0,2,2
3,2,1015,1,1,0.0,0,0,5,1
8,0,3201,1,1,0.0,0,1,2,1
10,5,474,1,1,0.0,0,0,5,1
4,1,2259,1,1,0.0,0,1,5,2
15,3,1437,1,1,0.0,0,1,5,2
7,2,1323,1,1,0.0,0,0,2,3
0,6,1534,1,1,0.0,0,1,2,2
1,3,3482,1,1,0.0,0,1,2,2
6,5,3409,1,1,0.0,0,1,4,1
7,0,3207,1,1,0.0,0,1,4,2
23,4,1786,1,1,0.0,0,0,2,2
12,6,1067,1,1,1.0,0,0,4,2
8,4,2062,1,1,0.0,0,0,2,2
2,5,1344,1,1,0.0,0,1,2,2
23,0,1311,1,1,0.0,0,1,4,2
14,4,3566,1,1,0.0,0,0,2,2
7,4,3465,1,1,0.0,0,1,5,2
8,3,791,1,1,0.0,0,1,2,1
13,2,890,1,1,0.0,0,0,4,1
11,0,2995,1,1,0.0,0,1,4,1
11,1,916,1,1,0.0,0,0,5,1
1,1,3118,1,1,0.0,0,1,5,2
12,6,1348,1,1,0.0,0,0,4,2
20,3,2921,1,1,0.0,0,1,4,1
10,0,2378,1,1,0.0,0,1,5,2
22,1,2841,1,1,0.0,0,1,4,1
21,2,884,1,1,0.0,0,1,2,2
11,4,3004,1,1,0.0,0,0,4,1
9,3,865,1,1,0.0,0,1,4,1
19,6,2964,1,1,0.0,0,0,2,1
5,5,3430,1,1,0.0,0,0,4,1
14,5,3103,1,1,0.0,0,0,2,1
0,0,2398,1,1,0.0,0,1,4,1
13,3,3594,1,1,0.0,0,1,4,1
9,0,60,1,1,1.0,0,0,4,1
7,1,16,1,1,1.0,0,0,4,1
7,4,471,1,1,0.0,0,0,2,1
15,0,3100,1,1,0.0,0,1,4,1
19,5,689,1,1,0.0,0,1,2,2
22,3,2241,1,1,0.0,0,1,4,1
11,5,2514,1,1,0.0,0,0,5,2
23,2,1145,1,1,0.0,0,0,2,1
18,1,3585,1,1,0.0,0,1,4,2
13,5,1472,1,1,0.0,0,1,4,2
17,2,251,1,1,1.0,0,0,4,2
17,2,364,1,1,0.0,0,0,4,2
4,0,52530,1,1,0.0,0,0,4,4
7,1,25,1,1,1.0,0,0,4,2
17,1,1583,1,1,0.0,0,1,5,2
8,3,2696,1,1,0.0,0,0,5,2
2,3,353,1,1,0.0,0,0,5,1
21,5,2278,1,1,1.0,0,1,5,1
19,2,1420,1,1,0.0,0,1,2,1
10,0,2678,1,1,0.0,0,1,5,2
15,5,3421,1,1,1.0,0,1,2,1
4,1,3106,1,1,0.0,0,0,2,1
4,1,1505,1,1,0.0,0,0,2,2
12,3,427,1,1,0.0,0,0,4,3
15,2,1003,1,1,0.0,0,1,4,1
10,6,44177,1,1,0.0,0,0,4,0
5,2,880,1,1,0.0,0,1,2,1
10,1,1345,1,1,0.0,0,1,2,1
12,6,3357,1,1,0.0,0,0,5,1
12,5,3518,1,1,1.0,0,1,5,2
12,4,937,1,1,0.0,0,1,4,2
2,0,883,1,1,0.0,0,1,4,2
15,0,473,1,1,1.0,0,1,5,2
13,6,3330,1,1,0.0,0,1,4,1
10,5,3532,1,1,0.0,0,0,5,1
17,2,3146,1,1,0.0,0,1,2,1
2,0,2917,1,1,0.0,0,0,2,1
21,6,1659,1,1,1.0,0,1,4,1
10,0,3588,1,1,0.0,0,0,2,1
14,6,994,1,1,0.0,0,0,5,1
20,0,2917,1,1,0.0,0,0,4,2
13,5,3228,1,1,0.0,0,1,4,2
23,4,1462,1,1,0.0,0,1,4,1
21,2,2663,1,1,0.0,0,0,2,2
7,0,2987,1,1,0.0,0,0,5,2
17,0,2582,1,1,0.0,0,0,2,2
20,0,1982,1,1,0.0,0,0,4,2
16,6,600,1,1,0.0,0,1,5,1
10,5,1440,1,1,0.0,0,1,2,2
2,2,2330,1,1,0.0,0,1,2,1
1,5,164,1,1,0.0,0,0,1,0
16,4,2369,1,1,0.0,0,0,2,1
20,2,951,1,1,0.0,0,1,2,2
23,0,593,1,1,1.0,0,1,4,1
19,0,3553,1,1,0.0,0,1,2,1
4,0,787,1,1,0.0,0,1,4,2
16,2,3333,1,1,0.0,0,1,5,1
10,5,2996,1,1,0.0,0,1,4,1
20,2,613,1,1,0.0,0,0,5,2
17,5,3063,1,1,1.0,0,1,5,1
19,6,3310,1,1,0.0,0,1,4,1
18,2,2417,1,1,0.0,0,0,2,1
9,6,1919,1,1,0.0,0,0,5,2
1,2,46665,1,1,0.0,0,0,4,0
23,5,58,1,1,1.0,0,0,4,4
17,1,859,1,1,0.0,0,1,4,1
21,1,1001,1,1,0.0,0,1,5,2
9,6,725,1,1,0.0,0,0,2,1
2,1,1874,1,1,0.0,0,0,2,2
11,2,2082,1,1,0.0,0,0,2,2
4,2,503,1,1,0.0,0,0,5,2
14,5,460,1,1,0.0,0,0,1,1
8,1,3029,1,1,0.0,0,1,5,2
6,3,1005,1,1,0.0,0,1,2,2
3,0,2361,1,1,0.0,0,0,5,4
18,5,1292,1,1,0.0,0,1,5,2
3,2,1575,1,1,0.0,0,1,2,2
6,3,646,1,1,0.0,0,0,5,2
7,2,3360,1,1,0.0,0,1,4,1
12,4,130070,1,1,0.0,0,0,6,4
11,0,1409,1,1,0.0,0,1,4,1
11,4,1341,1,1,1.0,0,1,4,2
4,4,3384,1,1,0.0,0,0,2,1
15,3,2345,1,1,0.0,0,1,2,1
5,6,3413,1,1,0.0,0,0,5,2
13,1,2559,1,1,0.0,0,0,5,2
1,3,475,1,1,0.0,0,1,4,1
4,5,2293,1,1,0.0,0,1,5,2
17,5,1671,1,1,0.0,0,1,2,1
18,2,3335,1,1,0.0,0,1,2,2
16,0,1268,1,1,1.0,0,1,5,1
3,6,60,2,1,0.0,0,0,3,2
5,6,844,2,1,0.0,0,0,1,2
5,6,3499,2,1,0.0,0,0,2,2
6,6,3030,2,1,0.0,0,0,3,2
6,6,1690,2,1,0.0,0,0,2,1
7,6,892,2,1,0.0,1,1,3,2
7,6,2452,2,1,0.0,1,1,0,2
7,6,1096,2,1,0.0,0,0,3,2
7,6,2883,2,1,0.0,0,0,3,2
7,6,354,2,1,0.0,0,0,3,2
7,6,401,2,1,0.0,1,1,3,1
8,6,625,2,1,0.0,0,0,1,0
8,6,2332,2,1,0.0,0,0,3,2
8,6,2186,2,1,0.0,1,1,2,2
8,6,2241,2,1,0.0,0,0,2,2
8,6,2438,2,1,0.0,1,1,3,2
9,6,11,2,1,0.0,0,0,0,0
9,6,1838,2,1,0.0,1,1,0,2
9,6,3240,2,1,0.0,1,1,2,2
9,6,2760,2,1,0.0,0,0,3,2
9,6,153,2,1,0.0,1,1,0,1
9,6,44,2,1,0.0,1,1,1,2
9,6,2106,2,1,0.0,0,0,3,2
10,6,300,2,1,0.0,0,0,1,1
10,6,3224,2,1,0.0,1,1,2,2
10,6,562,2,1,0.0,1,1,0,0
10,6,3062,2,1,0.0,1,1,1,2
10,6,3263,2,1,0.0,1,1,1,2
10,6,2127,2,1,0.0,1,1,3,2
10,6,3038,2,1,0.0,0,0,1,2
10,6,1987,2,1,0.0,1,1,1,0
10,6,3475,2,1,0.0,0,0,0,2
10,6,837,2,1,0.0,1,1,0,2
10,6,244,2,1,0.0,0,0,0,2
11,6,3513,2,1,0.0,0,0,2,2
11,6,1485,2,1,0.0,1,1,0,2
11,6,1260,2,1,0.0,0,0,0,2
11,6,110,2,1,0.0,0,0,0,0
11,6,1705,2,1,0.0,0,0,3,1
11,6,2524,2,1,0.0,1,1,0,2
11,6,790,2,1,0.0,0,0,0,2
11,6,3139,2,1,0.0,0,0,2,2
12,6,3003,2,1,0.0,1,1,1,2
12,6,2549,2,1,0.0,1,1,1,1
12,6,928,2,1,0.0,1,1,1,2
12,6,1653,2,1,0.0,0,0,2,2
12,6,1831,2,1,0.0,0,0,1,1
12,6,2464,2,1,0.0,0,0,1,2
12,6,3236,2,1,0.0,1,1,1,2
12,6,1525,2,1,0.0,1,1,2,2
12,6,2476,2,1,0.0,1,1,1,1
12,6,628,2,1,0.0,0,0,3,2
13,6,2710,2,1,0.0,0,0,2,2
13,6,1634,2,1,0.0,0,0,0,2
13,6,1085,2,1,0.0,1,1,2,2
13,6,2296,2,1,0.0,1,1,3,2
13,6,1279,2,1,0.0,1,1,3,2
13,6,1870,2,1,0.0,0,0,0,2
13,6,676,2,1,0.0,0,0,3,2
13,6,2838,2,1,0.0,1,1,2,2
14,6,1891,2,1,0.0,0,0,0,1
14,6,2855,2,1,0.0,0,0,0,2
14,6,135,2,1,0.0,1,1,3,2
14,6,850,2,1,0.0,0,0,0,2
14,6,2009,2,1,0.0,0,0,1,2
14,6,395,2,1,0.0,1,1,3,1
14,6,997,2,1,0.0,1,1,1,2
14,6,1501,2,1,0.0,0,0,3,2
14,6,354,2,1,0.0,1,1,0,2
14,6,1397,2,1,0.0,1,1,1,2
14,6,3314,2,1,0.0,1,1,1,2
14,6,359,2,1,0.0,1,1,2,2
14,6,2473,2,1,0.0,0,0,2,2
14,6,2754,2,1,0.0,0,0,2,0
14,6,2346,2,1,0.0,1,1,1,2
14,6,2857,2,1,0.0,1,1,0,2
14,6,685,2,1,0.0,1,1,2,2
15,6,3153,2,1,0.0,1,1,2,2
15,6,3007,2,1,0.0,1,1,0,0
15,6,1812,2,1,0.0,0,0,2,2
15,6,2228,2,1,0.0,1,1,1,2
15,6,2173,2,1,0.0,0,0,2,0
15,6,2662,2,1,0.0,1,1,0,2
15,6,1983,2,1,0.0,1,1,2,2
15,6,2782,2,1,0.0,1,1,0,2
15,6,2331,2,1,0.0,1,1,0,2
15,6,514,2,1,0.0,0,0,2,2
15,6,1865,2,1,0.0,1,1,0,2
15,6,1281,2,1,0.0,1,1,1,2
15,6,1889,2,1,0.0,1,1,2,1
15,6,1683,2,1,0.0,1,1,3,2
15,6,3027,2,1,0.0,0,0,3,2
15,6,669,2,1,0.0,1,1,0,2
16,6,1358,2,1,0.0,1,1,3,2
16,6,1226,2,1,0.0,0,0,3,2
16,6,3003,2,1,0.0,0,0,2,0
16,6,2975,2,1,0.0,1,1,0,1
16,6,1158,2,1,0.0,1,1,3,2
16,6,3061,2,1,0.0,1,1,0,2
16,6,1515,2,1,0.0,1,1,0,2
16,6,1311,2,1,0.0,1,1,3,1
16,6,493,2,1,0.0,1,1,2,0
16,6,1315,2,1,0.0,1,1,0,2
16,6,2147,2,1,0.0,1,1,2,2
16,6,2604,2,1,0.0,1,1,1,2
16,6,85,2,1,0.0,1,1,2,2
16,6,3386,2,1,0.0,1,1,2,2
17,6,1425,2,1,0.0,1,1,1,2
17,6,1092,2,1,0.0,1,1,3,0
17,6,2533,2,1,0.0,1,1,3,1
17,6,945,2,1,0.0,1,1,1,1
17,6,2705,2,1,0.0,1,1,2,1
18,6,2838,2,1,0.0,1,1,0,2
18,6,2017,2,1,0.0,1,1,1,1
18,6,862,2,1,0.0,1,1,2,2
19,6,1461,2,1,0.0,1,1,2,2
19,6,1026,2,1,0.0,1,1,2,2
20,6,2388,2,1,0.0,0,0,2,2
21,6,1300,2,1,0.0,1,1,2,2
21,6,399,2,1,0.0,1,1,0,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
2,0,0,1,1,0.0,1,1,2,2
3,0,60,2,1,0.0,1,1,3,2
4,0,61,2,1,0.0,1,1,2,2
7,0,606,2,1,0.0,1,1,0,2
7,0,2669,2,1,0.0,1,1,2,2
7,0,2909,2,1,0.0,1,1,3,2
7,0,1767,2,1,0.0,1,1,3,1
7,0,1812,2,1,0.0,1,1,3,2
7,0,3175,2,1,0.0,1,1,3,2
8,0,3430,2,1,0.0,1,1,2,2
8,0,1025,2,1,0.0,1,1,3,2
8,0,3066,2,1,0.0,0,0,2,2
8,0,573,2,1,0.0,1,1,0,2
8,0,2924,2,1,0.0,1,1,1,0
8,0,1867,2,1,0.0,1,1,2,0
8,0,3412,2,1,0.0,1,1,3,2
8,0,2171,2,1,0.0,1,1,1,2
8,0,3031,2,1,0.0,1,1,2,2
9,0,1855,2,1,0.0,1,1,0,2
9,0,2870,2,1,0.0,1,1,1,2
9,0,2379,2,1,0.0,1,1,0,2
9,0,3547,2,1,0.0,1,1,1,2
9,0,2920,2,1,0.0,1,1,0,0
9,0,3103,2,1,0.0,1,1,0,1
9,0,1761,2,1,0.0,1,1,2,1
9,0,1755,2,1,0.0,1,1,3,0
9,0,3059,2,1,0.0,1,1,3,2
9,0,524,2,1,0.0,1,1,1,0
9,0,31,2,1,0.0,1,1,2,2
9,0,3049,2,1,0.0,1,1,3,2
9,0,1868,2,1,0.0,1,1,0,2
9,0,1577,2,1,0.0,1,1,1,2
9,0,1620,2,1,0.0,1,1,3,2
9,0,1322,2,1,0.0,1,1,3,2
9,0,3056,2,1,0.0,1,1,0,2
9,0,1312,2,1,0.0,1,1,0,2
10,0,300,2,1,0.0,1,1,1,1
10,0,570,2,1,0.0,1,1,3,0
10,0,497,2,1,0.0,1,1,2,2
10,0,3243,2,1,0.0,1,1,1,1
10,0,2651,2,1,0.0,1,1,2,2
10,0,80,2,1,0.0,1,1,2,0
10,0,865,2,1,0.0,1,1,1,0
10,0,2433,2,1,0.0,1,1,0,2
10,0,2216,2,1,0.0,1,1,1,2
10,0,1630,2,1,0.0,1,1,1,2
10,0,3570,2,1,0.0,1,1,2,2
10,0,145,2,1,0.0,1,1,3,2
10,0,1970,2,1,0.0,1,1,1,2
10,0,486,2,1,0.0,1,1,1,2
11,0,3071,2,1,0.0,1,1,3,0
11,0,1351,2,1,0.0,1,1,0,0
11,0,118,2,1,0.0,1,1,1,2
11,0,2635,2,1,0.0,1,1,0,0
11,0,896,2,1,0.0,1,1,3,0
11,0,2088,2,1,0.0,1,1,0,2
11,0,2322,2,1,0.0,1,1,1,2
11,0,1240,2,1,0.0,1,1,1,2
11,0,3296,2,1,0.0,1,1,2,2
11,0,2628,2,1,0.0,1,1,3,2
11,0,1268,2,1,0.0,1,1,1,0
11,0,1192,2,1,0.0,1,1,3,2
11,0,2745,2,1,0.0,0,0,1,1
11,0,2542,2,1,0.0,1,1,2,2
11,0,3297,2,1,0.0,1,1,3,2
11,0,1299,2,1,0.0,1,1,0,2
12,0,3096,2,1,0.0,1,1,1,2
12,0,1351,2,1,0.0,1,1,0,2
12,0,3207,2,1,0.0,1,1,2,2
12,0,779,2,1,0.0,1,1,0,2
12,0,282,2,1,0.0,1,1,1,2
12,0,2694,2,1,0.0,1,1,3,1
12,0,469,2,1,0.0,1,1,3,2
12,0,3594,2,1,0.0,1,1,3,2
12,0,439,2,1,0.0,1,1,1,0
12,0,214,2,1,0.0,1,1,3,2
12,0,2793,2,1,0.0,1,1,3,2
12,0,638,2,1,0.0,1,1,1,2
12,0,2286,2,1,0.0,1,1,2,2
12,0,3253,2,1,0.0,1,1,2,0
12,0,3382,2,1,0.0,1,1,0,2
12,0,2632,2,1,0.0,1,1,3,2
12,0,822,2,1,0.0,1,1,2,0
13,0,2353,2,1,0.0,1,1,2,2
13,0,948,2,1,0.0,1,1,0,1
13,0,271,2,1,0.0,1,1,1,2
13,0,76,2,1,0.0,1,1,0,2
13,0,922,2,1,0.0,1,1,1,2
13,0,3140,2,1,0.0,1,1,3,0
13,0,489,2,1,0.0,0,0,1,2
13,0,3171,2,1,0.0,1,1,3,2
13,0,600,2,1,0.0,1,1,1,2
13,0,1368,2,1,0.0,1,1,2,2
14,0,530,2,1,0.0,1,1,3,1
14,0,2443,2,1,0.0,1,1,0,2
14,0,2591,2,1,0.0,1,1,0,2
14,0,3060,2,1,0.0,1,1,3,2
14,0,993,2,1,0.0,1,1,3,1
14,0,172,2,1,0.0,1,1,0,1
14,0,308,2,1,0.0,1,1,3,0
14,0,56,2,1,0.0,1,1,3,2
14,0,3277,2,1,0.0,1,1,1,2
14,0,1046,2,1,0.0,1,1,0,2
14,0,835,2,1,0.0,1,1,3,2
14,0,3064,2,1,0.0,0,0,1,2
14,0,1655,2,1,0.0,1,1,2,0
14,0,1645,2,1,0.0,1,1,1,2
15,0,1014,2,1,0.0,1,1,1,2
15,0,2863,2,1,0.0,1,1,1,0
15,0,3310,2,1,0.0,1,1,2,2
15,0,2168,2,1,0.0,1,1,1,0
15,0,1641,2,1,0.0,1,1,3,2
15,0,1221,2,1,0.0,1,1,3,1
15,0,3092,2,1,0.0,1,1,0,2
15,0,3419,2,1,0.0,1,1,3,2
15,0,629,2,1,0.0,1,1,0,0
15,0,1646,2,1,0.0,1,1,1,2
15,0,1194,2,1,0.0,1,1,3,2
15,0,2824,2,1,0.0,1,1,3,2
15,0,1692,2,1,0.0,1,1,3,2
15,0,402,2,1,0.0,1,1,0,0
15,0,2229,2,1,0.0,1,1,3,2
15,0,3332,2,1,0.0,1,1,3,2
15,0,3154,2,1,0.0,1,1,2,2
15,0,2490,2,1,0.0,1,1,3,2
15,0,3019,2,1,0.0,1,1,3,1
15,0,3266,2,1,0.0,1,1,3,2
15,0,2029,2,1,0.0,1,1,0,0
15,0,2227,2,1,0.0,1,1,0,2
15,0,2885,2,1,0.0,1,1,2,2
16,0,140,2,1,0.0,1,1,1,2
16,0,471,2,1,0.0,1,1,2,2
16,0,3276,2,1,0.0,1,1,2,1
16,0,2479,2,1,0.0,1,1,1,2
16,0,2920,2,1,0.0,1,1,1,2
16,0,1312,2,1,0.0,1,1,2,2
16,0,1358,2,1,0.0,1,1,2,2
16,0,3564,2,1,0.0,1,1,2,2
17,0,3397,2,1,0.0,1,1,2,2
17,0,1977,2,1,0.0,1,1,3,2
17,0,1652,2,1,0.0,1,1,2,2
17,0,433,2,1,0.0,1,1,2,2
17,0,151,2,1,0.0,1,1,3,2
17,0,196,2,1,0.0,1,1,1,2
17,0,3417,2,1,0.0,1,1,0,2
17,0,2334,2,1,0.0,1,1,3,0
17,0,3173,2,1,0.0,1,1,2,2
17,0,2103,2,1,0.0,1,1,2,2
18,0,3532,2,1,0.0,1,1,3,2
18,0,1782,2,1,0.0,1,1,2,2
18,0,3256,2,1,0.0,1,1,1,1
18,0,3318,2,1,0.0,1,1,1,2
19,0,2597,2,1,0.0,1,1,0,0
19,0,2843,2,1,0.0,1,1,1,2
19,0,3239,2,1,0.0,1,1,3,1
19,0,58,2,1,0.0,1,1,3,2
20,0,2096,2,1,0.0,1,1,0,2
20,0,1025,2,1,0.0,1,1,2,1
21,0,1487,2,1,0.0,1,1,0,2
21,0,2219,2,1,0.0,1,1,3,1
3,1,60,2,1,0.0,1,1,3,2
5,1,537,2,1,0.0,1,1,2,2
6,1,1841,2,1,0.0,1,1,2,2
6,1,3226,2,1,0.0,1,1,1,2
6,1,1301,2,1,0.0,1,1,2,0
7,1,1240,2,1,0.0,1,1,1,0
7,1,2515,2,1,0.0,1,1,3,0
7,1,667,2,1,0.0,1,1,3,2
7,1,1958,2,1,0.0,1,1,0,2
7,1,1482,2,1,0.0,1,1,1,0
7,1,585,2,1,0.0,1,1,2,0
7,1,254,2,1,0.0,1,1,2,2
8,1,1007,2,1,0.0,1,1,2,2
8,1,3261,2,1,0.0,1,1,2,2
9,1,2577,2,1,0.0,1,1,2,2
9,1,698,2,1,0.0,1,1,0,0
9,1,3278,2,1,0.0,1,1,2,2
9,1,3436,2,1,0.0,1,1,3,1
9,1,385,2,1,0.0,1,1,1,0
9,1,3572,2,1,0.0,1,1,3,2
9,1,3098,2,1,0.0,1,1,0,2
10,1,300,2,1,0.0,1,1,1,1
10,1,300,1,1,0.0,1,0,3,2
10,1,300,1,1,0.0,1,0,3,2
10,1,2304,2,1,0.0,1,1,0,2
10,1,201,2,1,0.0,1,1,1,1
10,1,38,2,1,0.0,1,1,3,2
10,1,589,2,1,0.0,1,1,1,2
10,1,2168,2,1,0.0,1,1,1,2
10,1,832,2,1,0.0,1,1,2,2
10,1,585,2,1,0.0,1,1,3,2
