user_id,username,department,role,city,country,lat,lon,preferred_browser,preferred_os,preferred_start,preferred_end
U00865,courtney86,Engineering,Intern,Mumbai,India,19.07,72.87,Firefox,Windows 11,8,16
U00866,fmiles,IT,Manager,Bengaluru,India,12.97,77.59,Edge,macOS,9,17
U00867,joshuacollins,Engineering,Analyst,Bengaluru,India,12.97,77.59,Firefox,Ubuntu,7,15
U00868,terrimoore,Sales,Intern,Hyderabad,India,17.38,78.48,Edge,macOS,9,17
U00869,peter14,Sales,Admin,Delhi,India,28.61,77.2,Safari,macOS,8,16
U00870,pblair,Sales,Admin,Delhi,India,28.61,77.2,Firefox,Ubuntu,10,18
U00871,sanchezsandy,Engineering,Intern,Hyderabad,India,17.38,78.48,Firefox,Ubuntu,8,16
U00872,chavezchelsea,Finance,Analyst,Hyderabad,India,17.38,78.48,Chrome,Windows 11,9,17
U00873,elizabeth21,HR,Analyst,Delhi,India,28.61,77.2,Safari,macOS,8,16
U00874,zimmermanjacqueline,IT,Analyst,Chennai,India,13.08,80.27,Chrome,Ubuntu,10,18
U00875,tylerreed,Engineering,Admin,Mumbai,India,19.07,72.87,Firefox,Windows 11,8,16
U00876,gary24,IT,Manager,Hyderabad,India,17.38,78.48,Edge,macOS,10,18
U00877,wiseanthony,Finance,Analyst,Hyderabad,India,17.38,78.48,Chrome,Ubuntu,10,18
U00878,enelson,HR,Admin,Bengaluru,India,12.97,77.59,Firefox,Ubuntu,9,17
U00879,jennifer91,Finance,Manager,Bengaluru,India,12.97,77.59,Firefox,Windows 11,7,15
U00880,xgibson,HR,Admin,Hyderabad,India,17.38,78.48,Safari,Windows 11,10,18
U00881,porterashley,Finance,Engineer,Mumbai,India,19.07,72.87,Chrome,Windows 11,7,15
U00882,eric19,HR,Manager,Chennai,India,13.08,80.27,Safari,macOS,9,17
U00883,perezwilliam,Engineering,Manager,Chennai,India,13.08,80.27,Chrome,Ubuntu,8,16
U00884,trevinoalexander,IT,Analyst,Bengaluru,India,12.97,77.59,Safari,Ubuntu,9,17
U00885,ruizpatrick,HR,Engineer,Hyderabad,India,17.38,78.48,Edge,Windows 11,7,15
U00886,haroldhorne,Engineering,Admin,Mumbai,India,19.07,72.87,Safari,Windows 11,10,18
U00887,tranrobin,IT,Engineer,Bengaluru,India,12.97,77.59,Chrome,macOS,9,17
U00888,pwalker,IT,Manager,Bengaluru,India,12.97,77.59,Chrome,Windows 11,10,18
U00889,umoon,Sales,Manager,Hyderabad,India,17.38,78.48,Safari,Ubuntu,7,15
U00890,margaret95,Finance,Engineer,Mumbai,India,19.07,72.87,Chrome,Ubuntu,9,17
U00891,shawrachel,Finance,Analyst,Hyderabad,India,17.38,78.48,Chrome,macOS,9,17
U00892,jeffreyblack,Finance,Intern,Bengaluru,India,12.97,77.59,Firefox,Windows 11,7,15
U00893,finleycasey,Sales,Engineer,Bengaluru,India,12.97,77.59,Safari,Windows 11,9,17
U00894,xcline,Sales,Intern,Chennai,India,13.08,80.27,Edge,Ubuntu,7,15
U00895,mark87,Finance,Intern,Chennai,India,13.08,80.27,Chrome,macOS,8,16
U00896,woodkelly,Marketing,Engineer,Delhi,India,28.61,77.2,Chrome,Ubuntu,9,17
U00897,jodi37,Finance,Intern,Bengaluru,India,12.97,77.59,Edge,Ubuntu,7,15
U00898,brittany73,IT,Manager,Delhi,India,28.61,77.2,Chrome,macOS,9,17
U00899,edwardrandolph,Marketing,Manager,Hyderabad,India,17.38,78.48,Firefox,Windows 11,9,17
U00900,hallmichael,Sales,Analyst,Hyderabad,India,17.38,78.48,Safari,Windows 11,10,18
U00901,tapiaaaron,Sales,Analyst,Delhi,India,28.61,77.2,Firefox,macOS,8,16
U00902,usweeney,Sales,Admin,Hyderabad,India,17.38,78.48,Edge,Windows 11,9,17
U00903,dalton83,IT,Analyst,Delhi,India,28.61,77.2,Firefox,macOS,8,16
U00904,dvasquez,Engineering,Admin,Mumbai,India,19.07,72.87,Safari,macOS,10,18
U00905,jenniferdavis,Sales,Analyst,Bengaluru,India,12.97,77.59,Edge,Ubuntu,7,15
U00906,phyllismeyer,Finance,Admin,Chennai,India,13.08,80.27,Safari,macOS,10,18
U00907,stephen19,HR,Intern,Bengaluru,India,12.97,77.59,Firefox,Windows 11,9,17
U00908,wagnerdana,Engineering,Manager,Chennai,India,13.08,80.27,Edge,Windows 11,7,15
U00909,kjones,IT,Manager,Bengaluru,India,12.97,77.59,Chrome,Windows 11,7,15
U00910,grahamtamara,Marketing,Intern,Delhi,India,28.61,77.2,Firefox,Windows 11,10,18
U00911,kellyrosales,Sales,Engineer,Mumbai,India,19.07,72.87,Chrome,Windows 11,8,16
U00912,vhaynes,IT,Engineer,Hyderabad,India,17.38,78.48,Firefox,macOS,7,15
U00913,louis43,Marketing,Engineer,Hyderabad,India,17.38,78.48,Firefox,macOS,9,17
U00914,hardingderek,HR,Engineer,Chennai,India,13.08,80.27,Edge,macOS,7,15
U00915,moorefrank,Marketing,Manager,Chennai,India,13.08,80.27,Safari,Windows 11,7,15
U00916,hedwards,Sales,Manager,Bengaluru,India,12.97,77.59,Safari,macOS,8,16
U00917,tami37,Marketing,Intern,Chennai,India,13.08,80.27,Safari,Windows 11,9,17
U00918,steven11,Sales,Intern,Bengaluru,India,12.97,77.59,Firefox,macOS,8,16
U00919,lindseytorres,HR,Analyst,Bengaluru,India,12.97,77.59,Firefox,Ubuntu,10,18
U00920,lewismelissa,Marketing,Analyst,Hyderabad,India,17.38,78.48,Edge,macOS,10,18
U00921,christopherwright,IT,Admin,Delhi,India,28.61,77.2,Firefox,Ubuntu,8,16
U00922,randy04,IT,Engineer,Hyderabad,India,17.38,78.48,Chrome,Ubuntu,10,18
U00923,lori20,Sales,Manager,Delhi,India,28.61,77.2,Firefox,Windows 11,7,15
U00924,jbond,Finance,Analyst,Mumbai,India,19.07,72.87,Chrome,macOS,8,16
U00925,codygarcia,Engineering,Engineer,Mumbai,India,19.07,72.87,Safari,Ubuntu,8,16
U00926,davidbrown,HR,Analyst,Bengaluru,India,12.97,77.59,Edge,Windows 11,8,16
U00927,davidcolon,Engineering,Admin,Mumbai,India,19.07,72.87,Safari,macOS,9,17
U00928,gina19,Marketing,Analyst,Bengaluru,India,12.97,77.59,Safari,Windows 11,7,15
U00929,samantha10,Sales,Analyst,Hyderabad,India,17.38,78.48,Chrome,macOS,7,15
U00930,gonzalezdebbie,Engineering,Engineer,Delhi,India,28.61,77.2,Firefox,Ubuntu,10,18
U00931,christopherboone,Engineering,Manager,Hyderabad,India,17.38,78.48,Chrome,macOS,10,18
U00932,david70,HR,Admin,Hyderabad,India,17.38,78.48,Chrome,Ubuntu,7,15
U00933,sandrahamilton,HR,Admin,Delhi,India,28.61,77.2,Edge,Windows 11,8,16
U00934,ycrawford,IT,Admin,Chennai,India,13.08,80.27,Chrome,Windows 11,10,18
U00935,nthompson,IT,Manager,Hyderabad,India,17.38,78.48,Edge,Ubuntu,9,17
U00936,joshuagriffin,Sales,Engineer,Chennai,India,13.08,80.27,Safari,Ubuntu,10,18
U00937,austinharvey,Sales,Intern,Chennai,India,13.08,80.27,Edge,Windows 11,10,18
U00938,deborahporter,IT,Intern,Hyderabad,India,17.38,78.48,Edge,macOS,8,16
U00939,rbrown,Finance,Engineer,Delhi,India,28.61,77.2,Firefox,Ubuntu,8,16
U00940,mtaylor,Engineering,Intern,Mumbai,India,19.07,72.87,Safari,Ubuntu,7,15
U00941,crystalpham,HR,Analyst,Mumbai,India,19.07,72.87,Chrome,Ubuntu,8,16
U00942,mayokimberly,Sales,Intern,Bengaluru,India,12.97,77.59,Edge,Ubuntu,9,17
U00943,timothy75,Finance,Analyst,Chennai,India,13.08,80.27,Edge,macOS,8,16
U00944,paul20,Marketing,Engineer,Chennai,India,13.08,80.27,Edge,macOS,7,15
U00945,carla04,Engineering,Analyst,Bengaluru,India,12.97,77.59,Chrome,Ubuntu,9,17
U00946,stokesthomas,Engineering,Analyst,Hyderabad,India,17.38,78.48,Edge,macOS,10,18
U00947,katie32,Finance,Admin,Delhi,India,28.61,77.2,Firefox,macOS,8,16
U00948,wrightjohn,Marketing,Engineer,Hyderabad,India,17.38,78.48,Safari,macOS,8,16
U00949,gallagherstacie,HR,Manager,Delhi,India,28.61,77.2,Chrome,Ubuntu,7,15
U00950,lkelly,Engineering,Intern,Bengaluru,India,12.97,77.59,Chrome,Windows 11,9,17
U00951,joelstewart,Marketing,Analyst,Hyderabad,India,17.38,78.48,Chrome,Windows 11,9,17
U00952,robin05,Finance,Intern,Mumbai,India,19.07,72.87,Chrome,Ubuntu,10,18
U00953,annalopez,Finance,Manager,Hyderabad,India,17.38,78.48,Safari,macOS,7,15
U00954,lweaver,Finance,Admin,Chennai,India,13.08,80.27,Firefox,Ubuntu,7,15
U00955,djohnson,Marketing,Manager,Hyderabad,India,17.38,78.48,Chrome,Ubuntu,10,18
U00956,carolynsmith,Marketing,Analyst,Mumbai,India,19.07,72.87,Edge,macOS,9,17
U00957,nsmith,Marketing,Analyst,Mumbai,India,19.07,72.87,Safari,Windows 11,7,15
U00958,lindsaypeterson,Finance,Manager,Delhi,India,28.61,77.2,Firefox,Ubuntu,9,17
U00959,samantharichard,Marketing,Intern,Bengaluru,India,12.97,77.59,Edge,Ubuntu,7,15
U00960,brian29,IT,Analyst,Bengaluru,India,12.97,77.59,Firefox,Ubuntu,8,16
U00961,kimmathis,Finance,Manager,Delhi,India,28.61,77.2,Edge,Windows 11,8,16
U00962,susan56,IT,Manager,Mumbai,India,19.07,72.87,Edge,Ubuntu,8,16
U00963,rogersmarcus,Finance,Analyst,Chennai,India,13.08,80.27,Edge,macOS,7,15
U00964,jessicakim,IT,Intern,Chennai,India,13.08,80.27,Firefox,Ubuntu,9,17
U00965,lbanks,Finance,Engineer,Mumbai,India,19.07,72.87,Edge,Windows 11,8,16
U00966,jeffrey92,Sales,Admin,Chennai,India,13.08,80.27,Edge,macOS,9,17
U00967,sparker,Marketing,Engineer,Bengaluru,India,12.97,77.59,Firefox,Windows 11,8,16
U00968,david09,Sales,Admin,Hyderabad,India,17.38,78.48,Safari,macOS,8,16
U00969,xrosales,IT,Intern,Mumbai,India,19.07,72.87,Safari,Windows 11,8,16
U00970,whitelucas,Finance,Engineer,Bengaluru,India,12.97,77.59,Safari,Windows 11,8,16
U00971,daniellegarcia,Finance,Manager,Mumbai,India,19.07,72.87,Edge,Windows 11,10,18
U00972,vtaylor,Sales,Intern,Bengaluru,India,12.97,77.59,Firefox,Ubuntu,10,18
U00973,youngtoni,IT,Engineer,Bengaluru,India,12.97,77.59,Safari,macOS,10,18
U00974,daisymccarty,Sales,Admin,Mumbai,India,19.07,72.87,Chrome,macOS,10,18
U00975,sean43,IT,Engineer,Chennai,India,13.08,80.27,Edge,macOS,10,18
U00976,heatherbell,Marketing,Engineer,Delhi,India,28.61,77.2,Safari,macOS,10,18
U00977,lebrandon,HR,Intern,Chennai,India,13.08,80.27,Safari,Ubuntu,8,16
U00978,koconnor,Finance,Intern,Mumbai,India,19.07,72.87,Firefox,macOS,10,18
U00979,ysnyder,IT,Intern,Chennai,India,13.08,80.27,Chrome,macOS,8,16
U00980,amy17,Finance,Admin,Delhi,India,28.61,77.2,Edge,Ubuntu,7,15
U00981,franciscojones,IT,Engineer,Hyderabad,India,17.38,78.48,Edge,Ubuntu,9,17
U00982,phillipslucas,IT,Engineer,Delhi,India,28.61,77.2,Firefox,Ubuntu,8,16
U00983,jonesgeorge,Engineering,Engineer,Bengaluru,India,12.97,77.59,Safari,macOS,7,15
U00984,emartin,Sales,Intern,Mumbai,India,19.07,72.87,Edge,Ubuntu,7,15
U00985,morgantricia,Engineering,Manager,Delhi,India,28.61,77.2,Firefox,macOS,10,18
U00986,bbush,Finance,Manager,Bengaluru,India,12.97,77.59,Chrome,Ubuntu,8,16
U00987,catherinehamilton,Marketing,Intern,Mumbai,India,19.07,72.87,Firefox,macOS,9,17
U00988,garciajamie,Finance,Manager,Bengaluru,India,12.97,77.59,Chrome,macOS,7,15
U00989,robertspencer,IT,Intern,Mumbai,India,19.07,72.87,Safari,macOS,7,15
U00990,donna43,Finance,Manager,Chennai,India,13.08,80.27,Safari,Ubuntu,10,18
U00991,williamsashley,Engineering,Admin,Hyderabad,India,17.38,78.48,Chrome,Windows 11,10,18
U00992,xhernandez,Sales,Admin,Delhi,India,28.61,77.2,Edge,Windows 11,9,17
U00993,pattersonkelly,Engineering,Analyst,Bengaluru,India,12.97,77.59,Chrome,Windows 11,8,16
U00994,bgonzalez,HR,Engineer,Chennai,India,13.08,80.27,Chrome,Windows 11,9,17
U00995,georgecarter,Finance,Analyst,Hyderabad,India,17.38,78.48,Edge,Ubuntu,8,16
U00996,wellsdarrell,Engineering,Engineer,Delhi,India,28.61,77.2,Firefox,Ubuntu,9,17
U00997,qruiz,Engineering,Intern,Mumbai,India,19.07,72.87,Chrome,Ubuntu,10,18
U00998,christopher86,Engineering,Analyst,Hyderabad,India,17.38,78.48,Firefox,macOS,8,16
U00999,nathanjames,Marketing,Manager,Hyderabad,India,17.38,78.48,Chrome,Windows 11,8,16
